"no","url","id","Locality_Name","Postal_code","Type_of_property","Subtype_of_property","Price","Type_of_sale","Number_of_rooms","Living_Area","Equipped_kitchen","Furnished","Open_fire","Terrace_YN","TerraceSurface","Garden_YN","Garden_area","Surface_of_good","Number_of_facades","Swimming_pool_YN","State_of_building","ipiNo","customer_type","regionCode","region","province","location_type"
"3/4","https://www.immoweb.be/en/classified/house/for-sale/booischot/2221/10870433","10870433","Booischot","2221","HOUSE","HOUSE","392000","FOR_SALE","3","133","INSTALLED","None","True","True","","True","","","2","","","502.895","AGENCY","FLANDERS","Flanders","Antwerp","RESIDENTIAL"
"3/5","https://www.immoweb.be/en/classified/house/for-sale/booischot/2221/10870435","10870435","Booischot","2221","HOUSE","HOUSE","395000","FOR_SALE","3","124","INSTALLED","None","True","True","","True","","","3","","","502.895","AGENCY","FLANDERS","Flanders","Antwerp","RESIDENTIAL"
"3/6","https://www.immoweb.be/en/classified/house/for-sale/booischot/2221/10870439","10870439","Booischot","2221","HOUSE","HOUSE","395000","FOR_SALE","3","124","INSTALLED","None","True","True","","True","","","3","","","502.895","AGENCY","FLANDERS","Flanders","Antwerp","RESIDENTIAL"
"3/7","https://www.immoweb.be/en/classified/house/for-sale/booischot/2221/10870434","10870434","Booischot","2221","HOUSE","HOUSE","398000","FOR_SALE","3","143","INSTALLED","None","True","True","","True","","","3","","","502.895","AGENCY","FLANDERS","Flanders","Antwerp","RESIDENTIAL"
"6/1","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887762","9887762","La Hulpe","1000","APARTMENT","APARTMENT","195500","FOR_SALE","1","25","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/2","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887763","9887763","Brussels City","1000","APARTMENT","APARTMENT","195500","FOR_SALE","1","25","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/3","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887765","9887765","Brussels City","1000","APARTMENT","APARTMENT","216500","FOR_SALE","1","24","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/4","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887768","9887768","Brussels City","1000","APARTMENT","APARTMENT","216500","FOR_SALE","1","24","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/5","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887764","9887764","Brussels City","1000","APARTMENT","APARTMENT","216500","FOR_SALE","1","24","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/6","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887767","9887767","Brussels City","1000","APARTMENT","APARTMENT","216500","FOR_SALE","1","24","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/7","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887769","9887769","Brussels City","1000","APARTMENT","APARTMENT","216500","FOR_SALE","1","24","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/8","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887766","9887766","Brussels City","1000","APARTMENT","APARTMENT","216500","FOR_SALE","1","24","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/9","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887775","9887775","Brussels City","1000","APARTMENT","APARTMENT","223500","FOR_SALE","1","25","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/10","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887770","9887770","Brussels City","1000","APARTMENT","APARTMENT","223500","FOR_SALE","1","25","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/11","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887778","9887778","Brussels City","1000","APARTMENT","APARTMENT","223500","FOR_SALE","1","25","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/12","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887771","9887771","Brussels City","1000","APARTMENT","APARTMENT","223500","FOR_SALE","1","25","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/13","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887772","9887772","Brussels City","1000","APARTMENT","APARTMENT","223500","FOR_SALE","1","25","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/14","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887779","9887779","Brussels City","1000","APARTMENT","APARTMENT","230500","FOR_SALE","1","29","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/15","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887780","9887780","Brussels City","1000","APARTMENT","APARTMENT","230500","FOR_SALE","1","31","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/16","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887784","9887784","Brussels City","1000","APARTMENT","APARTMENT","230500","FOR_SALE","1","23","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/17","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887781","9887781","Brussels City","1000","APARTMENT","APARTMENT","230500","FOR_SALE","1","31","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/18","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887786","9887786","Brussels City","1000","APARTMENT","APARTMENT","230500","FOR_SALE","1","24","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/19","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887782","9887782","Brussels City","1000","APARTMENT","APARTMENT","230500","FOR_SALE","1","25","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/20","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887783","9887783","Brussels City","1000","APARTMENT","APARTMENT","230500","FOR_SALE","1","25","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/21","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887785","9887785","Brussels City","1000","APARTMENT","APARTMENT","230500","FOR_SALE","1","22","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/22","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887787","9887787","Brussels City","1000","APARTMENT","APARTMENT","237500","FOR_SALE","1","31","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/23","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887788","9887788","Brussels City","1000","APARTMENT","APARTMENT","237500","FOR_SALE","1","31","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/24","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887789","9887789","Brussels City","1000","APARTMENT","APARTMENT","237500","FOR_SALE","1","25","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/25","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887791","9887791","Brussels City","1000","APARTMENT","APARTMENT","244500","FOR_SALE","1","31","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/26","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887792","9887792","Brussels City","1000","APARTMENT","APARTMENT","244500","FOR_SALE","1","31","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/27","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887793","9887793","Brussels City","1000","APARTMENT","APARTMENT","244500","FOR_SALE","1","25","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/28","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887794","9887794","Brussels City","1000","APARTMENT","APARTMENT","255000","FOR_SALE","1","31","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/29","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887795","9887795","Brussels City","1000","APARTMENT","APARTMENT","265500","FOR_SALE","1","26","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"6/30","https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/9887796","9887796","Brussels City","1000","APARTMENT","APARTMENT","265500","FOR_SALE","1","29","INSTALLED","None","False","None","","","","","","","","","PROPERTY_DEVELOPER","BRUSSELS","Brussels","Brussels","RESIDENTIAL"
"10/1","https://www.immoweb.be/en/classified/apartment/for-sale/gent-zwijnaarde/9052/10869469","10869469","Gent Zwijnaarde","9052","APARTMENT","APARTMENT","301948","FOR_SALE","1","69","HYPER_EQUIPPED","False","False","True","9","","","","3","False","","504254","AGENCY","FLANDERS","Flanders","East Flanders","RESIDENTIAL"
"10/2","https://www.immoweb.be/en/classified/apartment/for-sale/gent-zwijnaarde/9052/10869459","10869459","Gent Zwijnaarde","9052","APARTMENT","APARTMENT","312740","FOR_SALE","1","79","HYPER_EQUIPPED","False","False","True","9","","","","2","False","","504254","AGENCY","FLANDERS","Flanders","East Flanders","RESIDENTIAL"
"10/3","https://www.immoweb.be/en/classified/apartment/for-sale/gent-zwijnaarde/9052/10869457","10869457","Gent Zwijnaarde","9052","APARTMENT","APARTMENT","349106","FOR_SALE","1","79","HYPER_EQUIPPED","False","False","True","12","","","","2","False","","504254","AGENCY","FLANDERS","Flanders","East Flanders","RESIDENTIAL"
"10/4","https://www.immoweb.be/en/classified/apartment/for-sale/gent-zwijnaarde/9052/10869460","10869460","Gent Zwijnaarde","9052","APARTMENT","APARTMENT","367726","FOR_SALE","3","124","HYPER_EQUIPPED","False","False","True","11","","","","3","False","","504254","AGENCY","FLANDERS","Flanders","East Flanders","RESIDENTIAL"
"10/5","https://www.immoweb.be/en/classified/apartment/for-sale/gent-zwijnaarde/9052/10869455","10869455","Gent Zwijnaarde","9052","APARTMENT","APARTMENT","390260","FOR_SALE","2","92","HYPER_EQUIPPED","False","False","True","10","","","","2","False","","504254","AGENCY","FLANDERS","Flanders","East Flanders","RESIDENTIAL"
"10/6","https://www.immoweb.be/en/classified/apartment/for-sale/gent-zwijnaarde/9052/10869467","10869467","Gent Zwijnaarde","9052","APARTMENT","APARTMENT","390260","FOR_SALE","2","92","HYPER_EQUIPPED","False","False","True","10","","","","2","False","","504254","AGENCY","FLANDERS","Flanders","East Flanders","RESIDENTIAL"
"10/7","https://www.immoweb.be/en/classified/apartment/for-sale/gent-zwijnaarde/9052/10869453","10869453","Gent Zwijnaarde","9052","APARTMENT","APARTMENT","393300","FOR_SALE","2","91","HYPER_EQUIPPED","False","False","True","12","","","","2","False","","504254","AGENCY","FLANDERS","Flanders","East Flanders","RESIDENTIAL"
"10/8","https://www.immoweb.be/en/classified/apartment/for-sale/gent-zwijnaarde/9052/10869461","10869461","Gent Zwijnaarde","9052","APARTMENT","APARTMENT","394440","FOR_SALE","2","91","HYPER_EQUIPPED","False","False","True","12","","","","2","False","","504254","AGENCY","FLANDERS","Flanders","East Flanders","RESIDENTIAL"
"10/9","https://www.immoweb.be/en/classified/apartment/for-sale/gent-zwijnaarde/9052/10869450","10869450","Gent Zwijnaarde","9052","APARTMENT","APARTMENT","413022","FOR_SALE","3","100","HYPER_EQUIPPED","False","False","True","16","","","","3","False","","504254","AGENCY","FLANDERS","Flanders","East Flanders","URBAN"
"10/10","https://www.immoweb.be/en/classified/apartment/for-sale/gent-zwijnaarde/9052/10869462","10869462","Gent Zwijnaarde","9052","APARTMENT","APARTMENT","419368","FOR_SALE","2","99","HYPER_EQUIPPED","False","False","True","11","","","","2","False","","504254","AGENCY","FLANDERS","Flanders","East Flanders","RESIDENTIAL"
"10/11","https://www.immoweb.be/en/classified/apartment/for-sale/gent-zwijnaarde/9052/10869451","10869451","Gent Zwijnaarde","9052","APARTMENT","APARTMENT","419368","FOR_SALE","2","99","HYPER_EQUIPPED","False","False","True","11","","","","2","False","","504254","AGENCY","FLANDERS","Flanders","East Flanders","RESIDENTIAL"
"10/12","https://www.immoweb.be/en/classified/apartment/for-sale/gent-zwijnaarde/9052/10869456","10869456","Gent Zwijnaarde","9052","APARTMENT","APARTMENT","419406","FOR_SALE","2","99","HYPER_EQUIPPED","False","False","True","11","","","","2","False","","504254","AGENCY","FLANDERS","Flanders","East Flanders","RESIDENTIAL"
"10/13","https://www.immoweb.be/en/classified/apartment/for-sale/gent-zwijnaarde/9052/10869458","10869458","Gent Zwijnaarde","9052","APARTMENT","APARTMENT","429172","FOR_SALE","2","100","HYPER_EQUIPPED","False","False","True","13","","","","3","False","","504254","AGENCY","FLANDERS","Flanders","East Flanders","RESIDENTIAL"
"10/14","https://www.immoweb.be/en/classified/apartment/for-sale/gent-zwijnaarde/9052/10869452","10869452","Gent Zwijnaarde","9052","APARTMENT","APARTMENT","429210","FOR_SALE","2","100","HYPER_EQUIPPED","False","False","True","13","","","","3","False","","504254","AGENCY","FLANDERS","Flanders","East Flanders","RESIDENTIAL"
"10/15","https://www.immoweb.be/en/classified/apartment/for-sale/gent-zwijnaarde/9052/10869463","10869463","Gent Zwijnaarde","9052","APARTMENT","APARTMENT","429210","FOR_SALE","2","100","HYPER_EQUIPPED","False","False","True","13","","","","3","False","","504254","AGENCY","FLANDERS","Flanders","East Flanders","RESIDENTIAL"
"10/16","https://www.immoweb.be/en/classified/apartment/for-sale/gent-zwijnaarde/9052/10869465","10869465","Gent Zwijnaarde","9052","APARTMENT","APARTMENT","463258","FOR_SALE","2","107","HYPER_EQUIPPED","False","False","True","19","","","","2","False","","504254","AGENCY","FLANDERS","Flanders","East Flanders","URBAN"
"10/17","https://www.immoweb.be/en/classified/apartment/for-sale/gent-zwijnaarde/9052/10869466","10869466","Gent Zwijnaarde","9052","APARTMENT","APARTMENT","513988","FOR_SALE","3","124","HYPER_EQUIPPED","False","False","True","11","","","","3","False","","504254","AGENCY","FLANDERS","Flanders","East Flanders","RESIDENTIAL"
"10/18","https://www.immoweb.be/en/classified/apartment/for-sale/gent-zwijnaarde/9052/10869454","10869454","Gent Zwijnaarde","9052","APARTMENT","APARTMENT","530328","FOR_SALE","3","126","HYPER_EQUIPPED","False","False","True","13","","","","2","False","","504254","AGENCY","FLANDERS","Flanders","East Flanders","RESIDENTIAL"
"10/19","https://www.immoweb.be/en/classified/apartment/for-sale/gent-zwijnaarde/9052/10869468","10869468","Gent Zwijnaarde","9052","APARTMENT","APARTMENT","530328","FOR_SALE","3","126","HYPER_EQUIPPED","False","False","True","13","","","","2","False","","504254","AGENCY","FLANDERS","Flanders","East Flanders","RESIDENTIAL"
"10/20","https://www.immoweb.be/en/classified/apartment/for-sale/gent-zwijnaarde/9052/10869464","10869464","Gent Zwijnaarde","9052","APARTMENT","APARTMENT","556453","FOR_SALE","3","131","HYPER_EQUIPPED","False","False","True","19","","","","2","False","","504254","AGENCY","FLANDERS","Flanders","East Flanders","URBAN"
"11/1","https://www.immoweb.be/en/classified/apartment/for-sale/perwez/1360/10869701","10869701","Perwez","1360","APARTMENT","APARTMENT","309000","FOR_SALE","2","93","USA_HYPER_EQUIPPED","False","False","True","12","True","248","","","","AS_NEW","504157","AGENCY","WALLONIE","Wallonie","Walloon Brabant",""
"12/1","https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/10870264","10870264","Vilvoorde","1800","APARTMENT","APARTMENT","346939","FOR_SALE","2","112","","None","False","True","8","","","","2","False","","510.625","AGENCY","FLANDERS","Flanders","Flemish Brabant","RESIDENTIAL"
"12/2","https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/10870265","10870265","Vilvoorde","1800","APARTMENT","APARTMENT","347065","FOR_SALE","2","112","","None","False","True","8","","","","2","False","","510.625","AGENCY","FLANDERS","Flanders","Flemish Brabant","RESIDENTIAL"
"12/3","https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/10870262","10870262","Vilvoorde","1800","APARTMENT","APARTMENT","349388","FOR_SALE","2","113","","None","False","True","8","","","","2","False","","510.625","AGENCY","FLANDERS","Flanders","Flemish Brabant","RESIDENTIAL"
"12/4","https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/10870253","10870253","Vilvoorde","1800","APARTMENT","APARTMENT","349561","FOR_SALE","2","113","","None","False","True","8","","","","2","False","","510.625","AGENCY","FLANDERS","Flanders","Flemish Brabant","RESIDENTIAL"
"12/5","https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/10870268","10870268","Vilvoorde","1800","APARTMENT","APARTMENT","350773","FOR_SALE","2","110","","None","False","True","11","","","","2","False","","510.625","AGENCY","FLANDERS","Flanders","Flemish Brabant","RESIDENTIAL"
"12/6","https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/10870252","10870252","Vilvoorde","1800","APARTMENT","APARTMENT","353470","FOR_SALE","2","111","","None","False","True","11","","","","2","False","","510.625","AGENCY","FLANDERS","Flanders","Flemish Brabant","RESIDENTIAL"
"12/7","https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/10870249","10870249","Vilvoorde","1800","APARTMENT","APARTMENT","353967","FOR_SALE","2","110","","None","False","True","11","","","","2","False","","510.625","AGENCY","FLANDERS","Flanders","Flemish Brabant","RESIDENTIAL"
"12/8","https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/10870260","10870260","Vilvoorde","1800","APARTMENT","APARTMENT","356530","FOR_SALE","2","111","","None","False","True","11","","","","2","False","","510.625","AGENCY","FLANDERS","Flanders","Flemish Brabant","RESIDENTIAL"
"12/9","https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/10870247","10870247","Vilvoorde","1800","APARTMENT","APARTMENT","360016","FOR_SALE","2","111","","None","False","True","11","","","","2","False","","510.625","AGENCY","FLANDERS","Flanders","Flemish Brabant","RESIDENTIAL"
"12/10","https://www.immoweb.be/en/classified/ground-floor/for-sale/vilvoorde/1800/10870248","10870248","Vilvoorde","1800","APARTMENT","GROUND_FLOOR","360280","FOR_SALE","2","113","","None","False","True","8","","","","2","False","","510.625","AGENCY","FLANDERS","Flanders","Flemish Brabant","RESIDENTIAL"
"12/11","https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/10870263","10870263","Vilvoorde","1800","APARTMENT","APARTMENT","365780","FOR_SALE","2","111","","None","False","True","11","","","","2","False","","510.625","AGENCY","FLANDERS","Flanders","Flemish Brabant","RESIDENTIAL"
"12/12","https://www.immoweb.be/en/classified/ground-floor/for-sale/vilvoorde/1800/10870259","10870259","Vilvoorde","1800","APARTMENT","GROUND_FLOOR","370233","FOR_SALE","2","118","","None","False","True","10","","","","2","False","","510.625","AGENCY","FLANDERS","Flanders","Flemish Brabant","RESIDENTIAL"
"12/13","https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/10870270","10870270","Vilvoorde","1800","APARTMENT","APARTMENT","370658","FOR_SALE","2","117","","None","False","True","10","","","","2","False","","510.625","AGENCY","FLANDERS","Flanders","Flemish Brabant","RESIDENTIAL"
"12/14","https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/10870256","10870256","Vilvoorde","1800","APARTMENT","APARTMENT","382462","FOR_SALE","2","117","","None","False","True","14","","","","2","False","","510.625","AGENCY","FLANDERS","Flanders","Flemish Brabant","RESIDENTIAL"
"12/15","https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/10870255","10870255","Vilvoorde","1800","APARTMENT","APARTMENT","387993","FOR_SALE","2","117","","None","False","True","14","","","","2","False","","510.625","AGENCY","FLANDERS","Flanders","Flemish Brabant","RESIDENTIAL"
